step;amount;oldbalanceOrg;newbalanceOrig;oldbalanceDest;newbalanceDest;type_num;isFlaggedFraud;isFraud;type;nameOrig;nameDest
8;2551.07;25280;22728.93;0;0;4;0;0;PAYMENT;C188066820;M1907149505
8;162350.43;2.12E+16;2.14E+16;1611247.27;1734187.09;1;0;0;CASH_IN;C1887249402;C1204684191
8;180276.77;0;0;1332856.74;1939726.07;2;0;0;CASH_OUT;C1894129355;C1740764606
8;19165.32;91878.29;72712.97;0;0;4;0;0;PAYMENT;C1903138309;M1454696640
8;665.1;7765;7099.9;0;0;4;0;0;PAYMENT;C1909028740;M145341893
8;173744.04;25764;0;73230.97;246975.01;2;0;0;CASH_OUT;C1913255579;C1808652004
8;35108.12;0;0;0;0;4;0;0;PAYMENT;C1925841262;M828869162
8;89631.24;89631.24;0;21175;0;2;0;1;CASH_OUT;C1938531779;C2048578791
8;6001.74;18669;12667.26;0;0;4;0;0;PAYMENT;C1943934673;M1088012577
8;132806.92;0;0;264247.15;105803.76;5;0;0;TRANSFER;C1949841279;C1116292004
8;14694.36;940403.61;925709.25;0;0;4;0;0;PAYMENT;C1955175921;M1637507521
8;222;222;0;0;267095.19;5;0;1;TRANSFER;C1961506277;C378841819
8;279329.71;0;0;533612.71;1311387.88;2;0;0;CASH_OUT;C1964484277;C1251686742
8;77263.85;0;0;0;77263.85;2;0;0;CASH_OUT;C1978673729;C718262907
8;5671.6;11362;5690.4;0;0;4;0;0;PAYMENT;C1992858939;M86465445
8;159764.96;10399;0;0;159764.96;2;0;0;CASH_OUT;C1994263353;C1899091560
8;65016.19;38307;0;0;65016.19;2;0;0;CASH_OUT;C1998941515;C351394592
8;68334.76;0;0;772692.89;1613158.27;2;0;0;CASH_OUT;C2002148292;C1195378184
8;61180.05;2978927.75;3040107.8;276638.93;0;1;0;0;CASH_IN;C2007777950;C14990083
8;9863.57;269563.49;259699.92;0;0;4;0;0;PAYMENT;C2012090201;M93025435
8;1620.26;222418.05;220797.79;0;0;4;0;0;PAYMENT;C2034943861;M685340304
8;69695.92;1.94E+16;1.95E+16;339513.27;104142.79;1;0;0;CASH_IN;C2037586270;C1536728605
8;14188.11;41411.27;27223.16;0;0;4;0;0;PAYMENT;C2046942585;M1225689934
8;4331.11;11031;6699.89;0;0;4;0;0;PAYMENT;C2047835441;M1189028859
8;715325.2;2789850.76;3505175.96;2353609.96;1592988.35;1;0;0;CASH_IN;C2051979098;C1790202239
8;17693.99;101819.98;84125.99;0;0;4;0;0;PAYMENT;C2056832716;M552762676
8;99616.7;3241.57;0;929074.74;1230912.07;2;0;0;CASH_OUT;C2062321695;C531511436
8;11238.56;2078;0;0;0;4;0;0;PAYMENT;C2075977802;M1534556942
8;26873.94;28024;1150.06;0;0;4;0;0;PAYMENT;C2080351768;M1460660388
8;907721.56;70040;0;2.04E+16;2.26E+16;5;0;0;TRANSFER;C2080592048;C214774813
8;34504.12;11398;0;798153.99;998622.3;2;0;0;CASH_OUT;C208235613;C36856762
8;1391.17;0;0;0;0;4;0;0;PAYMENT;C2096984105;M592085318
8;46941.46;0;0;97630.03;1318005.5;2;0;0;CASH_OUT;C2098152067;C2067546399
8;181728.11;0;0;11397;184477.77;2;0;1;CASH_OUT;C2102265902;C789014007
8;14654.41;274849.96;260195.55;0;0;4;0;0;PAYMENT;C2112856092;M926678006
8;149138.36;4905315.25;5054453.61;3172227.31;6214174.81;1;0;0;CASH_IN;C2114168571;C1671386208
8;240605.17;2723065.16;2482459.99;2.23E+16;2.26E+16;2;0;0;CASH_OUT;C2121241036;C214774813
8;517315.73;828.57;0;2020536.29;2528711.98;2;0;0;CASH_OUT;C2123884529;C1869228744
8;191219.69;3044;194263.69;302546.02;34998.4;1;0;0;CASH_IN;C212391805;C401067111
8;30092.72;0;0;0;0;4;0;0;PAYMENT;C2128382559;M890337172
8;16371.46;1621091.86;1604720.4;0;0;4;0;0;PAYMENT;C2133936051;M66754707
8;15465.35;0;0;0;0;4;0;0;PAYMENT;C2141155697;M785007313
8;100943.75;1271411.36;1372355.11;208294.73;118893.05;1;0;0;CASH_IN;C2141462925;C1738994372
8;119137.22;0;0;557624.08;855640.88;2;0;0;CASH_OUT;C2145860304;C1689374891
8;40788.55;0;0;63520.78;166122.68;2;0;0;CASH_OUT;C216855579;C161140376
8;1851.32;36712;34860.68;0;0;4;0;0;PAYMENT;C228970219;M1871363237
8;2978.52;297739.09;294760.57;0;0;4;0;0;PAYMENT;C241184376;M1741253456
8;3281.65;409;3690.65;0;0;1;0;0;CASH_IN;C287010735;C2032266039
8;157640.83;3761057.5;3918698.33;440383.59;282742.76;1;0;0;CASH_IN;C292416118;C1859795678
8;18326.99;1007289.4;988962.41;0;0;4;0;0;PAYMENT;C296318843;M309346040
8;17188.34;3987928.8;4005117.14;124488.92;523588.86;1;0;0;CASH_IN;C302161362;C1413677222
8;3083.11;70492;67408.89;0;0;4;0;0;PAYMENT;C306187370;M1709378340
8;75309.2;0;0;1006253.17;636296.03;2;0;0;CASH_OUT;C314681472;C928023753
8;206814.27;4274752.6;4481566.87;5100414.25;4893599.98;1;0;0;CASH_IN;C329383626;C814900611
8;1403.15;0;0;62463.75;87153.28;2;0;0;CASH_OUT;C331190254;C515442419
8;13660.28;21283;7622.72;0;0;4;0;0;PAYMENT;C33920465;M2116216135
8;660006.04;178918;0;99866.13;759872.18;5;0;0;TRANSFER;C36319191;C381605910
8;128645.56;5707.48;0;205707.04;99302.15;2;0;0;CASH_OUT;C367939577;C1847521348
8;8332.89;113780.95;105448.07;0;0;4;0;0;PAYMENT;C372495117;M1209761820
8;135565.28;3998114.09;4133679.37;384446.11;411638.54;1;0;0;CASH_IN;C39252892;C294900736
8;306634.91;0;306634.91;41994;0;1;0;0;CASH_IN;C393951417;C388583042
8;188769.11;0;0;397676.45;1296.45;2;0;0;CASH_OUT;C394420800;C1970362900
8;858766.84;0;0;877929.84;2373037.55;5;0;0;TRANSFER;C395037078;C225852166
8;8492.12;957726;949233.88;0;0;4;0;0;PAYMENT;C399201261;M103011325
8;3007043.04;20701.17;0;1.97E+16;2.38E+16;5;0;0;TRANSFER;C399938065;C803116137
8;65819.81;0;0;2460106.17;2422222.36;2;0;0;CASH_OUT;C405090428;C1930851375
8;80781.95;1727;82508.95;72730;0;1;0;0;CASH_IN;C410388939;C781231070
8;330408.23;5536;0;758;1627896.92;5;0;0;TRANSFER;C41176719;C2037251990
8;162749.05;1521416.09;1684165.15;660757.97;252392.49;1;0;0;CASH_IN;C42460953;C1410669831
8;276574.68;14443;0;4757.07;2978988.84;5;0;0;TRANSFER;C437864762;C478124129
8;6789.27;174;0;0;0;4;0;0;PAYMENT;C458015859;M985340606
8;5034.07;13943;8908.93;0;0;4;0;0;PAYMENT;C483636424;M911683501
8;1120456.66;52553;0;283832.21;1404288.87;5;0;0;TRANSFER;C49671098;C1141049797
8;608655.26;1.01E+16;1.07E+16;660556.34;47342.1;1;0;0;CASH_IN;C504876869;C1541385794
8;21927.04;4264511.03;4286438.07;1154154.43;1132227.39;1;0;0;CASH_IN;C506967174;C1734719138
8;29707.86;29707.86;0;10935;0;2;0;1;CASH_OUT;C515973302;C170071280
8;156353.63;0;0;328757;1342777.6;2;0;0;CASH_OUT;C517547443;C1927693388
8;309293.84;0;0;610537.76;1071587.01;2;0;0;CASH_OUT;C523671195;C2077672286
8;247878.57;0;0;2347360.87;8398562.84;2;0;0;CASH_OUT;C548477907;C1023714065
8;202369.06;40776;243145.06;5089;0;1;0;0;CASH_IN;C559298332;C1354426181
8;12916.11;4909;0;0;0;4;0;0;PAYMENT;C561482018;M1910374975
8;6520.46;152853;146332.54;0;0;4;0;0;PAYMENT;C586321105;M1500780451
8;1007.17;27528;26520.83;0;0;4;0;0;PAYMENT;C593153840;M825622515
8;8733.56;0;0;0;0;4;0;0;PAYMENT;C601171668;M1177332431
8;762470.25;0;0;6484883.38;1.00E+16;5;0;0;TRANSFER;C601771229;C1303868418
8;28785.83;20964;49749.83;67576.15;38790.31;1;0;0;CASH_IN;C623783446;C1292838001
8;58034.83;1532199.82;1590234.65;1055626.49;1362678.43;1;0;0;CASH_IN;C635466082;C1494895909
8;109132.77;0;0;1320808.38;2724575.25;2;0;0;CASH_OUT;C639368662;C593210287
8;4022.95;20989;16966.05;0;0;4;0;0;PAYMENT;C643315528;M1430158683
8;157948.51;0;0;321916.05;568540.77;5;0;0;TRANSFER;C657000342;C1081599606
8;2145582.77;200785;0;105832.71;2251415.48;5;0;0;TRANSFER;C658921428;C1154280433
8;94893.79;92218.52;0;955613.51;824371.62;3;0;0;DEBIT;C682875208;C1340123681
8;138674.42;103458;0;0;138674.42;2;0;0;CASH_OUT;C705077973;C1766597604
8;3254.55;0;0;0;0;4;0;0;PAYMENT;C736862665;M2102070514
8;89631.24;89631.24;0;0;0;5;0;1;TRANSFER;C74534388;C1748042844
8;3725;11381;7656;0;0;4;0;0;PAYMENT;C771208369;M85878269
8;1779.64;1158414.19;1156634.56;0;0;4;0;0;PAYMENT;C776201339;M2044540303
8;256181.36;202;256383.36;0;0;1;0;0;CASH_IN;C781356523;C1351115755
8;786498.55;0;0;1420277.87;3719715.07;5;0;0;TRANSFER;C783569848;C1754722089
8;3215.02;112;0;0;0;4;0;0;PAYMENT;C80101680;M111496179
8;12098.11;46972;34873.89;0;0;4;0;0;PAYMENT;C826250910;M1480134208
8;171088.79;0;0;1173284.07;4810603.67;2;0;0;CASH_OUT;C828232175;C312537393
8;65331.51;7454660.97;7519992.48;216123.54;150792.03;1;0;0;CASH_IN;C838738128;C811597470
8;1744.57;0;0;0;0;4;0;0;PAYMENT;C843142567;M1256361503
8;9910.87;95554.98;85644.11;0;0;4;0;0;PAYMENT;C846212625;M1698740254
8;20950.46;83819;62868.54;80919;0;2;0;0;CASH_OUT;C847987702;C1179975227
8;17059.9;0;0;0;0;4;0;0;PAYMENT;C854958699;M1292178703
8;1996.17;1996.17;0;2559.74;4555.92;2;0;1;CASH_OUT;C858959216;C864078397
8;7249.36;29191;21941.64;0;0;4;0;0;PAYMENT;C859941838;M202372869
8;754.03;0;0;0;0;4;0;0;PAYMENT;C880023630;M1738478356
8;85439.34;4768915.59;4854354.93;256003.38;262835.22;1;0;0;CASH_IN;C887192315;C2128665553
8;7743.36;0;0;0;0;4;0;0;PAYMENT;C890025617;M7430853
8;85544.89;3722317.59;3807862.49;168516.06;82971.16;1;0;0;CASH_IN;C890469285;C1256728724
8;66558.66;304;0;19638.28;29515.69;2;0;0;CASH_OUT;C895395412;C2089779261
8;153662.88;0;0;156175.92;370146.12;2;0;0;CASH_OUT;C901155706;C2033711470
8;139325.3;0;0;1680089.73;868119.25;2;0;0;CASH_OUT;C91177510;C1753714541
8;21150.02;8481774.27;8502924.28;201828.21;445251.27;1;0;0;CASH_IN;C932865773;C671848738
8;212915.25;0;0;785139.11;963726.26;2;0;0;CASH_OUT;C945724251;C1692142175
8;227046;635249.46;862295.46;2408306.41;2312335.17;1;0;0;CASH_IN;C959443684;C1169903663
8;7445.72;72358;64912.28;0;0;4;0;0;PAYMENT;C966422832;M1792709282
8;316543.72;0;0;446132.51;799122.66;2;0;0;CASH_OUT;C976341964;C1254526270
9;189199.01;1154679.06;1343878.07;245359.82;1053667.42;1;0;0;CASH_IN;C1003311950;C2120647610
9;11267.08;0;0;0;0;4;0;0;PAYMENT;C1004463652;M2069897799
9;140022.66;20110;160132.66;91687.39;0;1;0;0;CASH_IN;C1006952371;C1983541759
9;21132.81;165686;144553.19;0;0;4;0;0;PAYMENT;C1009639291;M1310560690
9;10024.22;0;0;0;0;4;0;0;PAYMENT;C1018553900;M368395246
9;21922;21922;0;0;0;5;0;1;TRANSFER;C102617052;C760675871
9;135037.91;7588046.17;7723084.07;5088950.59;4852297.72;1;0;0;CASH_IN;C1031070354;C479778696
9;90657.12;42302;132959.12;1181;0;1;0;0;CASH_IN;C1033990548;C1817495558
9;1154353.99;1154353.99;0;162222;1965587.6;2;0;1;CASH_OUT;C1034219836;C1195589213
9;352055.05;3093953.93;3446008.98;610283.4;0;1;0;0;CASH_IN;C1036716284;C998255530
9;183035.72;183;0;19239.62;202275.33;2;0;0;CASH_OUT;C1040006847;C1947785070
9;27843.03;0;0;0;0;4;0;0;PAYMENT;C1043726149;M321106143
9;4469.68;825269;820799.32;0;0;4;0;0;PAYMENT;C1048857580;M508164282
9;3038.2;18922.85;21961.04;16152;309003.17;1;0;0;CASH_IN;C1051434095;C1943521477
9;22278.68;59914.56;37635.88;0;0;4;0;0;PAYMENT;C1058726663;M1006607994
9;2999.76;14892;11892.24;0;0;4;0;0;PAYMENT;C1067985018;M653488276
9;15366.49;0;0;522114.95;390711.83;2;0;0;CASH_OUT;C1073994629;C1504894184
9;215583.45;57946.8;273530.25;1566778.45;2327010.33;1;0;0;CASH_IN;C1082000969;C150738768
9;244068.01;244068.01;0;0;0;5;0;1;TRANSFER;C1087133093;C1855553543
9;986.09;2541;1554.91;0;0;4;0;0;PAYMENT;C1091554948;M1709395545
9;25599.41;3103607.23;3129206.64;71512.56;0;1;0;0;CASH_IN;C1093720172;C1250718715
9;16256.06;0;0;0;0;4;0;0;PAYMENT;C1099383782;M1977653552
9;10714.6;2.19E+16;2.19E+16;2.12E+16;2.59E+16;1;0;0;CASH_IN;C1108291990;C1141137903
9;994453.2;1437370.87;442917.67;194812.76;665743.67;5;0;1;TRANSFER;C1121789613;C254839817
9;22249.11;0;0;0;0;4;0;0;PAYMENT;C1122982901;M1935051465
9;127329.68;6835932.55;6963262.23;348887.43;221557.76;1;0;0;CASH_IN;C1124505335;C1001882344
9;11292.35;165985.44;154693.09;0;0;4;0;0;PAYMENT;C1124937877;M1107948397
9;27218.09;10887.03;0;0;0;4;0;0;PAYMENT;C1127495040;M668490390
9;200971.34;1.54E+16;1.56E+16;246810;2002479.16;1;0;0;CASH_IN;C1129316737;C1383963902
9;50529.41;6493984.64;6544514.05;308079.99;0;1;0;0;CASH_IN;C1132444754;C1956477953
9;341443.68;26610;0;0;898536.27;2;0;0;CASH_OUT;C1138118641;C1726894262
9;19476.72;1517793.27;1498316.55;0;0;4;0;0;PAYMENT;C1139659552;M1344651926
9;73338.04;20664;0;50174;304670.06;2;0;0;CASH_OUT;C1147730699;C514944893
9;270087.9;2038;272125.9;264721.92;0;1;0;0;CASH_IN;C1147918573;C1381846905
9;169847.06;205285;35437.94;1474088.17;1934394.9;2;0;0;CASH_OUT;C1149680960;C70895366
9;18778.21;0;0;984629.23;1003407.44;2;0;0;CASH_OUT;C1151094317;C501402989
9;476898;1.19E+15;1.23E+15;618440.89;117116.4;1;0;0;CASH_IN;C1154494530;C692721554
9;37232.04;317793.49;280561.45;0;0;4;0;0;PAYMENT;C1160519272;M162938072
9;388098.49;8127614.67;8515713.16;9919605.78;9422037.43;1;0;0;CASH_IN;C1161562322;C481402298
9;309146.98;0;0;2207629.2;2128447.26;2;0;0;CASH_OUT;C1161698034;C99275333
9;19735.46;53002.32;33266.86;0;0;4;0;0;PAYMENT;C1170217203;M1897995906
9;269136.52;250654.88;519791.4;4812;0;1;0;0;CASH_IN;C117295145;C1097035774
9;88501.93;0;0;3481155.2;3549845.51;2;0;0;CASH_OUT;C118155215;C2073764942
9;1266449.12;1993;0;0;2291367.26;5;0;0;TRANSFER;C1187773275;C214850275
9;2736.84;0;0;0;0;4;0;0;PAYMENT;C1198570954;M169998397
9;175345.12;0;0;500922;676267.12;2;0;0;CASH_OUT;C1207325933;C1786099923
9;143555.54;209953.34;66397.79;7030;0;2;0;0;CASH_OUT;C1211307665;C1139707197
9;7059.74;0;0;0;0;4;0;0;PAYMENT;C1211343786;M859148918
9;402706.74;25179;0;152136;0;2;0;0;CASH_OUT;C12168071;C291993215
9;700;149995;149295;0;0;4;0;0;PAYMENT;C1231509724;M876983867
9;128404.03;0;0;1233986.71;649920.62;2;0;0;CASH_OUT;C123156039;C2030602460
9;36689.14;1.13E+16;1.13E+16;2136956.62;3684208.25;1;0;0;CASH_IN;C1231735300;C800523009
9;80905.26;0;0;736309.26;817214.53;2;0;0;CASH_OUT;C1235586840;C928023753
9;30549.39;16625;0;0;0;4;0;0;PAYMENT;C1236465716;M2110875237
9;122687.72;0;0;132290;254977.72;2;0;0;CASH_OUT;C1242795739;C21062569
9;7852.88;0;0;0;0;4;0;0;PAYMENT;C1253995079;M1649987692
9;1038689.52;0;0;1549420.32;2745309.02;5;0;0;TRANSFER;C1259529673;C414821585
9;40250.93;996589.85;956338.91;0;0;4;0;0;PAYMENT;C1264140320;M905227301
9;18760.25;115311;96550.75;0;0;4;0;0;PAYMENT;C1270631174;M728674870
9;80159.6;0;0;408505.74;2383700.61;2;0;0;CASH_OUT;C1278246313;C1636526944
9;7772.67;30964;23191.33;0;0;4;0;0;PAYMENT;C1279917098;M1247609338
9;361559.69;361559.69;0;0;141302.12;5;0;1;TRANSFER;C1287719145;C352239275
9;13246.47;15935;2688.53;0;0;4;0;0;PAYMENT;C1292609459;M1875571641
9;16709.02;5970;0;0;0;4;0;0;PAYMENT;C1295658443;M586496666
9;34169.6;0;0;0;0;4;0;0;PAYMENT;C1297034555;M535046195
9;156212.78;8282533.24;8438746.02;4030223.09;4155392.54;1;0;0;CASH_IN;C1297963224;C1994035663
9;1928502.58;0;0;4024930.26;5953432.84;5;0;0;TRANSFER;C1298057830;C66497191
9;171207.65;11529;0;3723963.73;3879159.97;2;0;0;CASH_OUT;C1303921462;C1767735686
9;232084.82;0;0;2516159.74;4568368.74;2;0;0;CASH_OUT;C1304040831;C1150575867
9;105702.4;30774;136476.4;181951.81;76249.41;1;0;0;CASH_IN;C1305108465;C110407
9;253427.64;10445;263872.64;45365;0;1;0;0;CASH_IN;C1309817638;C466835398
9;89358.18;29251;0;0;89358.18;2;0;0;CASH_OUT;C1311625080;C102932163
9;9582.23;14807.89;5225.66;0;0;4;0;0;PAYMENT;C131853120;M1604425552
9;360500.65;46719.97;0;425356.84;0;2;0;0;CASH_OUT;C1318674810;C1474354836
9;23139.07;2873;0;0;0;4;0;0;PAYMENT;C1319471249;M1131082517
9;42229.47;0;0;108050.41;150279.89;2;0;0;CASH_OUT;C1319766561;C424071733
9;28658.04;0;0;2767884.42;2796542.47;2;0;0;CASH_OUT;C1323887078;C1760872167
9;1281.39;0;0;0;0;4;0;0;PAYMENT;C1325929563;M124042490
9;52363.74;0;0;158457.56;360011.49;2;0;0;CASH_OUT;C1331115651;C1691655733
9;65260.78;0;0;989608.2;1824665.51;2;0;0;CASH_OUT;C1340022966;C522173599
9;628.46;0;0;0;0;4;0;0;PAYMENT;C1346696201;M223259736
9;8848.04;38179.05;29331.01;535429.3;545220.66;2;0;0;CASH_OUT;C1347389178;C1149080047
9;3597.71;0;0;0;0;4;0;0;PAYMENT;C1358305872;M1673431524
9;207768.2;30984;238752.2;50031;0;1;0;0;CASH_IN;C1359931884;C1937871407
9;511593.09;53961;0;2791;908873;2;0;0;CASH_OUT;C1372971707;C716116969
9;55082.04;1624369.15;1679451.18;87124;59189.08;1;0;0;CASH_IN;C137931264;C359823010
9;9347.9;0;0;0;0;4;0;0;PAYMENT;C1382315194;M1414614025
9;418424.95;7577;0;453796.96;1122627.29;2;0;0;CASH_OUT;C138953245;C1723463463
9;277092.42;8828751.65;9105844.06;986734.72;982411.35;1;0;0;CASH_IN;C1389824222;C55343755
9;441733.45;0;0;727013.72;1025330.96;5;0;0;TRANSFER;C1392125600;C1716892902
9;14683.05;10352;0;0;0;4;0;0;PAYMENT;C1423302196;M1766157346
9;105838.4;3521666.27;3627504.67;274563.94;168725.54;1;0;0;CASH_IN;C1426491597;C485423874
9;7964.13;30641;22676.87;0;0;4;0;0;PAYMENT;C1428842175;M263288335
9;84914.43;8547;0;10984;148489.03;2;0;0;CASH_OUT;C1446436305;C92107961
9;350705.74;350705.74;0;0;1184633.07;5;0;1;TRANSFER;C1452168793;C399194578
9;12815.51;0;0;0;0;4;0;0;PAYMENT;C1457248083;M1338047974
9;121323.32;1736281.76;1857605.08;711318.02;589994.7;1;0;0;CASH_IN;C145947059;C1851192788
9;19920.78;491013.64;471092.86;0;0;4;0;0;PAYMENT;C146525707;M1665585822
9;1392.6;51317;49924.4;271609.94;403669.08;3;0;0;DEBIT;C1466312726;C1216092644
9;16889.59;0;0;0;0;4;0;0;PAYMENT;C147939174;M20832303
9;87323.83;6218260.14;6305583.97;6116468.04;7176316.31;1;0;0;CASH_IN;C1480894278;C1429623854
9;102810.62;0;0;891326.03;1406556.15;2;0;0;CASH_OUT;C1482807061;C1165398731
9;21922;21922;0;1929861.61;2046918.8;2;0;1;CASH_OUT;C1499032143;C1508330669
9;14673.06;71439;56765.94;0;0;4;0;0;PAYMENT;C1505849038;M1430179233
9;144068.72;0;0;1279696;68441.76;2;0;0;CASH_OUT;C1507172999;C1697243488
9;12778.83;0;0;0;0;4;0;0;PAYMENT;C1517277263;M1500939964
9;13631.44;0;0;0;0;4;0;0;PAYMENT;C1519549283;M1072424515
9;262949.5;0;0;1395948.05;2019815.61;2;0;0;CASH_OUT;C1523528608;C122631871
9;214133.59;4151460.51;4365594.1;503755.22;289621.63;1;0;0;CASH_IN;C1533195473;C237594516
9;116771.21;99397.45;0;367707.21;861972.3;2;0;0;CASH_OUT;C1539197229;C1463361810
9;56968.56;0;0;2994390.65;2927150.64;2;0;0;CASH_OUT;C1548259224;C126129101
9;27417.3;314182.56;286765.27;0;0;4;0;0;PAYMENT;C1552619882;M1451244323
9;353784.58;22404;0;0;670478.96;2;0;0;CASH_OUT;C1552707183;C1668402991
9;12720.13;8162;0;0;0;4;0;0;PAYMENT;C1557391102;M82986667
9;145237.73;0;0;203751.7;533448.75;2;0;0;CASH_OUT;C1558675908;C1242584406
9;301.5;223164;222862.5;0;0;4;0;0;PAYMENT;C1560316947;M1949390958
9;38812.24;0;0;1117670.66;1789505.88;2;0;0;CASH_OUT;C1562735937;C1197114389
9;27858.97;103986;76127.03;0;0;4;0;0;PAYMENT;C1573928030;M185852572
9;242979.77;0;0;6900226.93;6917682.49;2;0;0;CASH_OUT;C1579027901;C2146610568
9;133323.63;110806.24;0;113298.9;246622.54;2;0;0;CASH_OUT;C1583767883;C631524784
9;129853.19;1936643.8;2066496.98;558922.03;791724.47;1;0;0;CASH_IN;C1586981924;C75483598
9;22376.99;31375;8998.01;706706.93;377491.28;2;0;0;CASH_OUT;C1594409085;C954723689
9;134252.95;18779;0;1458014.94;2415873.02;2;0;0;CASH_OUT;C1596771130;C912252532
9;207905.8;21327;0;544;466151.33;2;0;0;CASH_OUT;C162459290;C619111314
9;34358.89;230;0;0;34358.89;2;0;0;CASH_OUT;C1633711224;C1241262208
9;470.66;0;0;0;0;4;0;0;PAYMENT;C1645301852;M2038793335
9;9219.02;166225;157005.98;0;0;4;0;0;PAYMENT;C164557442;M926059528
9;72566.46;0;0;378176.44;9033958.9;2;0;0;CASH_OUT;C1652114591;C1279610437
9;12142.16;0;0;0;0;4;0;0;PAYMENT;C165702322;M1688092307
9;289342.46;0;289342.46;381606.8;0;1;0;0;CASH_IN;C1660165190;C471455556
9;253353.85;107812;0;50298;303651.85;2;0;0;CASH_OUT;C1665724845;C1548132798
9;96473.92;0;0;103905;0;2;0;0;CASH_OUT;C1670971537;C803628420
9;60089.74;290966;230876.26;0;0;4;0;0;PAYMENT;C1678658800;M1512193410
9;147582.9;978205.09;830622.19;123520.4;335979.62;2;0;0;CASH_OUT;C1682453307;C1835007625
9;28222.66;6214;0;0;0;4;0;0;PAYMENT;C1686462710;M659629935
9;11555.21;0;0;0;0;4;0;0;PAYMENT;C1691506354;M1684033434
9;8538.55;20075;11536.45;0;0;4;0;0;PAYMENT;C1704990227;M1800674890
9;80631.71;2448599.82;2529231.54;933178.01;726461.06;1;0;0;CASH_IN;C1705846590;C310381137
9;29533.82;15389;0;0;0;4;0;0;PAYMENT;C1712039504;M1072931958
9;2846794.37;1320905.52;0;3394279.61;6273902.02;5;0;0;TRANSFER;C1712239324;C779874418
9;4621.86;0;0;0;0;4;0;0;PAYMENT;C1712961063;M20876775
9;16795.84;41204;24408.16;0;0;4;0;0;PAYMENT;C171633338;M1069556128
9;453311.62;0;0;0;412488.99;2;0;0;CASH_OUT;C1721936683;C846165862
9;208241.92;4612786.52;4821028.44;223828.75;0;1;0;0;CASH_IN;C1735460512;C1994580904
9;77747.84;68259;146006.84;69123.45;340423.87;1;0;0;CASH_IN;C1743571316;C761247482
9;3748.1;101874.36;98126.25;0;0;4;0;0;PAYMENT;C1749673340;M462559836
9;56359.06;99483;155842.06;45475.86;0;1;0;0;CASH_IN;C1750683691;C221195931
9;1711.74;287913.89;286202.15;0;0;4;0;0;PAYMENT;C1751112176;M1785020723
9;17569.05;0;0;0;0;4;0;0;PAYMENT;C1751642967;M1607281639
9;2537.62;0;0;0;0;4;0;0;PAYMENT;C1751766188;M771938799
9;12997.58;39404;26406.42;0;0;4;0;0;PAYMENT;C1758966866;M126360708
9;330629.7;96436.23;0;3457337.6;4446294.99;2;0;0;CASH_OUT;C1759981581;C518953848
9;1055;1055;0;75179;0;2;0;1;CASH_OUT;C1764109750;C1522743169
9;116404.27;1.75E+16;1.76E+16;255535.72;214501.98;1;0;0;CASH_IN;C1764975536;C803793969
9;717.41;8043;7325.59;0;0;4;0;0;PAYMENT;C1769139898;M559698292
9;556218.01;556218.01;0;0;0;5;0;1;TRANSFER;C1769581889;C217441120
9;137310.66;0;0;143958.94;331799.39;2;0;0;CASH_OUT;C1782241259;C283460339
9;4187.39;912;0;0;0;4;0;0;PAYMENT;C1785327845;M1746996142
9;114688;81037;0;10821;78390.29;2;0;0;CASH_OUT;C1785367872;C403130913
9;211759.11;0;0;611439.23;821075.27;2;0;0;CASH_OUT;C1787629805;C1897707634
9;433603.53;104283;537886.53;0;0;1;0;0;CASH_IN;C1789791045;C1347724242
9;438348.63;691650.27;1129998.91;435535.68;0;1;0;0;CASH_IN;C1810407168;C1662918832
9;17792.96;2921628.68;2903835.71;0;0;4;0;0;PAYMENT;C1824822278;M1841290202
9;20117.01;195669.02;175552;0;0;4;0;0;PAYMENT;C1826497364;M2119581853
9;181372.87;684;182056.87;300043.05;280556.95;1;0;0;CASH_IN;C183057887;C911093380
9;511470.23;10432;0;0;511470.23;5;0;0;TRANSFER;C1851463938;C791710001
9;13578.05;168444;154865.95;0;0;4;0;0;PAYMENT;C1852543442;M1772420443
9;152146.71;0;0;389595.37;875650.27;2;0;0;CASH_OUT;C1859920186;C2117999483
9;24147.32;10450;0;537481.45;390711.83;2;0;0;CASH_OUT;C1864528076;C1504894184
9;2937.76;188602.72;185664.96;0;0;4;0;0;PAYMENT;C1864562103;M1747018509
9;12220.38;100249;88028.62;0;0;4;0;0;PAYMENT;C1875938552;M825335375
9;439.23;253408;252968.77;0;0;4;0;0;PAYMENT;C1876434656;M823474666
9;380538.63;0;0;728877.7;1424063.03;5;0;0;TRANSFER;C1877460783;C505366143
9;5685.72;0;0;0;0;4;0;0;PAYMENT;C1888656724;M1273363412
9;8920.99;0;0;0;0;4;0;0;PAYMENT;C1896787571;M81993048
9;24067.61;31363;7295.39;0;0;4;0;0;PAYMENT;C1899054756;M861486470
9;15552.63;0;0;0;0;4;0;0;PAYMENT;C19043731;M347154684
9;225144.13;155977;0;467131.8;532588.8;2;0;0;CASH_OUT;C1920720147;C443625234
9;6097.55;0;0;355305.32;2762033.99;2;0;0;CASH_OUT;C1928560813;C2137632979
9;8523.08;236;0;0;0;4;0;0;PAYMENT;C1940555326;M907444110
9;68155.71;36709.8;0;22904.07;428091.54;2;0;0;CASH_OUT;C1945067281;C1459595964
9;20441.66;1403039.19;1382597.54;0;0;4;0;0;PAYMENT;C1951342715;M1660703663
